Número de cotización,Fecha de creación,Estado,Side Cliente,Creado por,Número de Cuenta,Monto intercambio,Monto Pagado,Moneda,Precio,Comisión,Fecha de actualización,Transacción Id,Tipo de servicio,OMS
2010,"04/07/2025 10:29:50, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.05,359.99,BOB,14.97,0.00,04/07/2025 10:30:06,7164403460,S-001,Banexcoin Bolivia
2013,"04/07/2025 11:09:28, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,26.69,400.00,BOB,14.99,0.00,04/07/2025 11:09:44,7164608460,S-001,Banexcoin Bolivia
2019,"04/07/2025 11:33:35, UTC -04:00",Completed,Sell,CristinaSuarez852025,10003,0.67,10.00,BOB,14.99,0.00,04/07/2025 11:34:15,233724330,S-001,Banexcoin Bolivia
2026,"04/07/2025 12:29:52, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,5.87,88.00,BOB,14.99,0.00,04/07/2025 12:30:03,233751460,S-001,Banexcoin Bolivia
2027,"04/07/2025 12:55:35, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.53,22.99,BOB,15.00,0.00,04/07/2025 12:55:48,7165180070,S-001,Banexcoin Bolivia
2029,"04/07/2025 12:57:49, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.00,149.99,BOB,14.99,0.00,04/07/2025 12:58:01,7165191950,S-001,Banexcoin Bolivia
2030,"04/07/2025 12:58:42, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.00,149.99,BOB,14.99,0.00,04/07/2025 12:58:53,7165196930,S-001,Banexcoin Bolivia
2031,"04/07/2025 12:59:55, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.53,22.99,BOB,14.99,0.00,04/07/2025 13:00:09,7165203380,S-001,Banexcoin Bolivia
2032,"04/07/2025 13:03:00, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.53,37.99,BOB,14.99,0.00,04/07/2025 13:03:13,7165220210,S-001,Banexcoin Bolivia
2033,"04/07/2025 14:26:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.01,149.99,BOB,14.99,0.00,04/07/2025 14:26:14,7165645690,S-001,Banexcoin Bolivia
2040,"04/07/2025 14:59:52, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.03,359.99,BOB,14.98,0.00,04/07/2025 15:00:04,7165819220,S-001,Banexcoin Bolivia
2041,"04/07/2025 15:01:07, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.03,359.99,BOB,14.98,0.00,04/07/2025 15:01:22,7165825640,S-001,Banexcoin Bolivia
2042,"04/07/2025 16:01:43, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.53,22.99,BOB,14.98,0.00,04/07/2025 16:02:27,7166136980,S-001,Banexcoin Bolivia
2044,"04/07/2025 16:19:59, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.53,37.99,BOB,15.01,0.00,04/07/2025 16:20:13,7166229940,S-001,Banexcoin Bolivia
2048,"04/07/2025 17:37:22, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.07,75.99,BOB,15.00,0.00,04/07/2025 17:37:35,7166628290,S-001,Banexcoin Bolivia
2049,"04/07/2025 17:38:32, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.53,22.99,BOB,15.00,0.00,04/07/2025 17:38:45,7166634680,S-001,Banexcoin Bolivia
2050,"04/07/2025 19:35:51, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.00,149.99,BOB,14.99,0.00,04/07/2025 19:36:04,7167278500,S-001,Banexcoin Bolivia
2051,"04/07/2025 19:37:21, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.07,75.99,BOB,15.00,0.00,04/07/2025 19:37:34,7167286130,S-001,Banexcoin Bolivia
2052,"04/07/2025 19:51:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.50,7.49,BOB,14.99,0.00,04/07/2025 19:51:35,7167356820,S-001,Banexcoin Bolivia
2053,"04/07/2025 20:17:08, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,38.27,572.91,BOB,14.97,0.00,04/07/2025 20:17:36,7167480760,S-001,Banexcoin Bolivia
2054,"04/07/2025 21:09:48, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.06,359.99,BOB,14.96,0.00,04/07/2025 21:09:59,7167713010,S-001,Banexcoin Bolivia
2055,"04/07/2025 21:12:23, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.07,359.99,BOB,14.96,0.00,04/07/2025 21:12:35,7167723770,S-001,Banexcoin Bolivia
2056,"04/07/2025 21:18:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.08,75.99,BOB,14.95,0.00,04/07/2025 21:18:53,7167748390,S-001,Banexcoin Bolivia
2057,"04/07/2025 22:00:52, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,182.15,"2,724.00",BOB,14.95,0.00,04/07/2025 22:01:09,7167896240,S-001,Banexcoin Bolivia
2059,"04/07/2025 22:24:51, UTC -04:00",Completed,Sell,FernandoRodriguez54123,10012,16.08,240.00,BOB,14.93,0.00,04/07/2025 22:25:08,7167969390,S-001,Banexcoin Bolivia
2060,"04/07/2025 22:34:22, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.11,359.99,BOB,14.93,0.00,04/07/2025 22:34:34,7167995660,S-001,Banexcoin Bolivia
2061,"04/07/2025 23:14:04, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.55,37.99,BOB,14.91,0.00,04/07/2025 23:14:18,7168082600,S-001,Banexcoin Bolivia
2063,"04/07/2025 23:23:34, UTC -04:00",Completed,Sell,AndresVega17Pro,10086,64.37,960.00,BOB,14.91,0.00,04/07/2025 23:23:44,7168101080,S-001,Banexcoin Bolivia
2064,"05/07/2025 09:07:41, UTC -04:00",Completed,Sell,MariaFlores93Max,10006,167.68,"2,500.00",BOB,14.91,0.00,05/07/2025 09:08:11,7168674260,S-001,Banexcoin Bolivia
2065,"05/07/2025 09:22:54, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.10,75.99,BOB,14.91,0.00,05/07/2025 09:23:15,7168730510,S-001,Banexcoin Bolivia
2066,"05/07/2025 09:25:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.10,75.99,BOB,14.91,0.00,05/07/2025 09:25:51,7168740360,S-001,Banexcoin Bolivia
2067,"05/07/2025 09:39:31, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,26.83,400.00,BOB,14.91,0.00,05/07/2025 09:39:44,7168796830,S-001,Banexcoin Bolivia
2068,"05/07/2025 10:01:17, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.55,37.99,BOB,14.92,0.00,05/07/2025 10:01:31,7168892210,S-001,Banexcoin Bolivia
2069,"05/07/2025 10:35:25, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,4.69,70.00,BOB,14.91,0.00,05/07/2025 10:35:41,7169061960,S-001,Banexcoin Bolivia
2070,"05/07/2025 10:39:02, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.14,359.99,BOB,14.92,0.00,05/07/2025 10:39:41,7169081600,S-001,Banexcoin Bolivia
2071,"05/07/2025 10:41:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.14,359.99,BOB,14.91,0.00,05/07/2025 10:41:13,7169090530,S-001,Banexcoin Bolivia
2072,"05/07/2025 10:41:46, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.14,359.99,BOB,14.91,0.00,05/07/2025 10:41:57,7169094680,S-001,Banexcoin Bolivia
2073,"05/07/2025 10:44:02, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.14,359.99,BOB,14.92,0.00,05/07/2025 10:44:17,7169106540,S-001,Banexcoin Bolivia
2074,"05/07/2025 11:09:30, UTC -04:00",Completed,Sell,OscarVargas212025,10011,119.25,"1,780.00",BOB,14.93,0.00,05/07/2025 11:09:58,7169243260,S-001,Banexcoin Bolivia
2075,"05/07/2025 11:10:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.12,359.99,BOB,14.93,0.00,05/07/2025 11:10:46,1562565290,S-001,Banexcoin Bolivia
2076,"05/07/2025 11:23:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.09,75.99,BOB,14.93,0.00,05/07/2025 11:23:51,7169324490,S-001,Banexcoin Bolivia
2077,"05/07/2025 11:26:03, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.55,37.99,BOB,14.92,0.00,05/07/2025 11:26:15,7169338060,S-001,Banexcoin Bolivia
2078,"05/07/2025 11:49:23, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.50,7.49,BOB,14.91,0.00,05/07/2025 11:49:36,7169478130,S-001,Banexcoin Bolivia
2079,"05/07/2025 12:37:48, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.50,7.49,BOB,14.86,0.00,05/07/2025 12:38:14,7169787610,S-001,Banexcoin Bolivia
2080,"05/07/2025 12:45:02, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.56,37.99,BOB,14.86,0.00,05/07/2025 12:45:16,7169830160,S-001,Banexcoin Bolivia
2081,"05/07/2025 12:50:02, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.88,0.00,05/07/2025 12:50:12,7169860940,S-001,Banexcoin Bolivia
2084,"05/07/2025 13:35:56, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.59,37.99,BOB,14.69,0.00,05/07/2025 13:36:35,7170136820,S-001,Banexcoin Bolivia
2085,"05/07/2025 13:56:13, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,52.67,777.00,BOB,14.75,0.00,05/07/2025 13:56:23,7170239680,S-001,Banexcoin Bolivia
2087,"05/07/2025 15:47:09, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,2.71,40.00,BOB,14.78,0.00,05/07/2025 15:47:57,7170795900,S-001,Banexcoin Bolivia
2088,"05/07/2025 16:54:48, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,2.16,32.00,BOB,14.79,0.00,05/07/2025 16:55:02,7171120430,S-001,Banexcoin Bolivia
2092,"05/07/2025 21:39:40, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,10.06,149.00,BOB,14.81,0.00,05/07/2025 21:39:52,7172408170,S-001,Banexcoin Bolivia
2093,"05/07/2025 22:01:42, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.30,359.99,BOB,14.81,0.00,05/07/2025 22:01:57,7172481860,S-001,Banexcoin Bolivia
2094,"05/07/2025 22:03:29, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.81,0.00,05/07/2025 22:03:41,7172487340,S-001,Banexcoin Bolivia
2095,"05/07/2025 22:17:17, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.56,37.99,BOB,14.82,0.00,05/07/2025 22:17:38,7172530640,S-001,Banexcoin Bolivia
2096,"05/07/2025 22:18:20, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.82,0.00,05/07/2025 22:18:34,7172533380,S-001,Banexcoin Bolivia
2097,"05/07/2025 22:19:20, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.82,0.00,05/07/2025 22:19:36,7172536460,S-001,Banexcoin Bolivia
2098,"05/07/2025 22:21:37, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.82,0.00,05/07/2025 22:21:50,7172542910,S-001,Banexcoin Bolivia
2099,"05/07/2025 23:26:41, UTC -04:00",Completed,Sell,JoseMendoza542025,20200,3.36,50.00,BOB,14.87,0.00,05/07/2025 23:27:15,7172699860,S-001,Banexcoin Bolivia
2100,"06/07/2025 08:34:00, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,6.98,104.00,BOB,14.89,0.00,06/07/2025 08:34:11,234438640,S-001,Banexcoin Bolivia
2102,"06/07/2025 09:03:06, UTC -04:00",Completed,Sell,JoseMendoza542025,20200,4.39,65.00,BOB,14.81,0.00,06/07/2025 09:03:19,234443790,S-001,Banexcoin Bolivia
2103,"06/07/2025 09:41:38, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,1.90,28.00,BOB,14.77,0.00,06/07/2025 09:41:52,7173287180,S-001,Banexcoin Bolivia
2105,"06/07/2025 10:04:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.78,0.00,06/07/2025 10:04:51,7173356070,S-001,Banexcoin Bolivia
2106,"06/07/2025 10:06:52, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.57,37.99,BOB,14.78,0.00,06/07/2025 10:07:06,7173363610,S-001,Banexcoin Bolivia
2107,"06/07/2025 10:08:09, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.57,37.99,BOB,14.79,0.00,06/07/2025 10:08:22,7173367790,S-001,Banexcoin Bolivia
2108,"06/07/2025 10:09:18, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.57,37.99,BOB,14.79,0.00,06/07/2025 10:09:30,7173371210,S-001,Banexcoin Bolivia
2109,"06/07/2025 10:11:13, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.14,149.99,BOB,14.79,0.00,06/07/2025 10:11:26,7173377800,S-001,Banexcoin Bolivia
2110,"06/07/2025 10:13:15, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.79,0.00,06/07/2025 10:13:26,7173384680,S-001,Banexcoin Bolivia
2111,"06/07/2025 10:17:20, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.33,359.99,BOB,14.79,0.00,06/07/2025 10:17:32,7173398320,S-001,Banexcoin Bolivia
2112,"06/07/2025 10:24:41, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.14,149.99,BOB,14.80,0.00,06/07/2025 10:24:54,7173421870,S-001,Banexcoin Bolivia
2113,"06/07/2025 10:25:41, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.14,75.99,BOB,14.80,0.00,06/07/2025 10:25:54,7173425100,S-001,Banexcoin Bolivia
2114,"06/07/2025 10:36:23, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.80,0.00,06/07/2025 10:36:35,7173462110,S-001,Banexcoin Bolivia
2115,"06/07/2025 10:38:07, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.57,37.99,BOB,14.80,0.00,06/07/2025 10:38:19,7173468420,S-001,Banexcoin Bolivia
2116,"06/07/2025 10:45:44, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.80,0.00,06/07/2025 10:45:55,7173495490,S-001,Banexcoin Bolivia
2117,"06/07/2025 10:51:37, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.14,75.99,BOB,14.80,0.00,06/07/2025 10:52:11,7173516770,S-001,Banexcoin Bolivia
2118,"06/07/2025 10:56:19, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.80,0.00,06/07/2025 10:56:30,7173532220,S-001,Banexcoin Bolivia
2119,"06/07/2025 11:04:47, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.57,37.99,BOB,14.80,0.00,06/07/2025 11:05:02,7173561710,S-001,Banexcoin Bolivia
2120,"06/07/2025 11:18:50, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.81,0.00,06/07/2025 11:19:03,7173613360,S-001,Banexcoin Bolivia
2121,"06/07/2025 11:23:00, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.81,0.00,06/07/2025 11:23:13,7173628620,S-001,Banexcoin Bolivia
2122,"06/07/2025 11:25:28, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.81,0.00,06/07/2025 11:25:39,7173637780,S-001,Banexcoin Bolivia
2123,"06/07/2025 11:26:49, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.81,0.00,06/07/2025 11:27:15,7173644200,S-001,Banexcoin Bolivia
2124,"06/07/2025 11:28:39, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.81,0.00,06/07/2025 11:28:49,7173649950,S-001,Banexcoin Bolivia
2125,"06/07/2025 11:31:26, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.81,0.00,06/07/2025 11:31:39,7173660520,S-001,Banexcoin Bolivia
2126,"06/07/2025 11:39:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.81,0.00,06/07/2025 11:39:36,7173689720,S-001,Banexcoin Bolivia
2127,"06/07/2025 11:45:13, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.31,359.99,BOB,14.81,0.00,06/07/2025 11:45:24,7173711080,S-001,Banexcoin Bolivia
2128,"06/07/2025 11:53:53, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.81,0.00,06/07/2025 11:54:10,7173744950,S-001,Banexcoin Bolivia
2129,"06/07/2025 11:55:13, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.80,0.00,06/07/2025 11:55:24,7173749440,S-001,Banexcoin Bolivia
2130,"06/07/2025 11:57:09, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.80,0.00,06/07/2025 11:57:20,7173757780,S-001,Banexcoin Bolivia
2131,"06/07/2025 11:58:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.57,37.99,BOB,14.80,0.00,06/07/2025 11:58:52,7173763270,S-001,Banexcoin Bolivia
2132,"06/07/2025 12:01:54, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.80,0.00,06/07/2025 12:02:05,7173776980,S-001,Banexcoin Bolivia
2133,"06/07/2025 12:02:56, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.81,0.00,06/07/2025 12:03:13,7173781870,S-001,Banexcoin Bolivia
2135,"06/07/2025 13:34:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,24.34,359.99,BOB,14.79,0.00,06/07/2025 13:34:37,7174151800,S-001,Banexcoin Bolivia
2136,"06/07/2025 13:36:41, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.15,149.99,BOB,14.78,0.00,06/07/2025 13:36:59,7174160640,S-001,Banexcoin Bolivia
2138,"06/07/2025 14:07:34, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.14,149.99,BOB,14.79,0.00,06/07/2025 14:07:54,7174271560,S-001,Banexcoin Bolivia
2139,"06/07/2025 14:08:33, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.14,75.99,BOB,14.79,0.00,06/07/2025 14:08:48,7174274750,S-001,Banexcoin Bolivia
2140,"06/07/2025 14:19:14, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.14,75.99,BOB,14.80,0.00,06/07/2025 14:19:43,7174311890,S-001,Banexcoin Bolivia
2141,"06/07/2025 14:25:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.13,149.99,BOB,14.81,0.00,06/07/2025 14:25:39,7174331540,S-001,Banexcoin Bolivia
2142,"06/07/2025 14:26:36, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.81,0.00,06/07/2025 14:26:47,7174335280,S-001,Banexcoin Bolivia
2143,"06/07/2025 14:27:27, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.57,37.99,BOB,14.81,0.00,06/07/2025 14:27:39,7174338230,S-001,Banexcoin Bolivia
2144,"06/07/2025 14:28:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.81,0.00,06/07/2025 14:28:51,7174342600,S-001,Banexcoin Bolivia
2145,"06/07/2025 14:30:23, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.81,0.00,06/07/2025 14:30:35,7174348150,S-001,Banexcoin Bolivia
2148,"06/07/2025 14:40:09, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.82,0.00,06/07/2025 14:40:20,7174380450,S-001,Banexcoin Bolivia
2149,"06/07/2025 14:41:28, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.82,0.00,06/07/2025 14:42:02,7174386110,S-001,Banexcoin Bolivia
2150,"06/07/2025 14:46:24, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.56,37.99,BOB,14.82,0.00,06/07/2025 14:46:34,7174400770,S-001,Banexcoin Bolivia
2151,"06/07/2025 14:53:36, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.13,75.99,BOB,14.82,0.00,06/07/2025 14:53:46,7174424810,S-001,Banexcoin Bolivia
2152,"06/07/2025 14:57:03, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,2.23,33.00,BOB,14.82,0.00,06/07/2025 14:57:16,7174435890,S-001,Banexcoin Bolivia
2153,"06/07/2025 15:35:58, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.56,37.99,BOB,14.82,0.00,06/07/2025 15:36:12,7174565550,S-001,Banexcoin Bolivia
2154,"06/07/2025 15:37:07, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.82,0.00,06/07/2025 15:37:20,7174568710,S-001,Banexcoin Bolivia
2155,"06/07/2025 15:38:19, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.82,0.00,06/07/2025 15:38:40,7174572860,S-001,Banexcoin Bolivia
2156,"06/07/2025 15:38:57, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,7.83,116.00,BOB,14.82,0.00,06/07/2025 15:39:10,7174574230,S-001,Banexcoin Bolivia
2157,"06/07/2025 15:39:29, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.51,7.49,BOB,14.82,0.00,06/07/2025 15:39:42,7174575720,S-001,Banexcoin Bolivia
2158,"06/07/2025 16:42:37, UTC -04:00",Completed,Sell,JoseMendoza542025,20200,52.50,778.80,BOB,14.83,0.00,06/07/2025 16:43:15,7174768640,S-001,Banexcoin Bolivia
2161,"06/07/2025 17:10:16, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.50,7.49,BOB,14.87,0.00,06/07/2025 17:10:28,7174852150,S-001,Banexcoin Bolivia
2164,"06/07/2025 17:12:38, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.87,0.00,06/07/2025 17:12:48,7174859490,S-001,Banexcoin Bolivia
2165,"06/07/2025 17:13:59, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.55,37.99,BOB,14.87,0.00,06/07/2025 17:14:11,7174863580,S-001,Banexcoin Bolivia
2166,"06/07/2025 17:15:35, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.11,75.99,BOB,14.87,0.00,06/07/2025 17:15:47,7174868680,S-001,Banexcoin Bolivia
2167,"06/07/2025 17:16:54, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,0.50,7.49,BOB,14.87,0.00,06/07/2025 17:17:05,7174872710,S-001,Banexcoin Bolivia
2169,"06/07/2025 17:18:51, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.88,0.00,06/07/2025 17:19:11,7174878880,S-001,Banexcoin Bolivia
2170,"06/07/2025 17:20:12, UTC -04:00",Completed,Sell,LuciaNavarro90Cl,20042,5.44,81.00,BOB,14.88,0.00,06/07/2025 17:20:25,234579090,S-001,Banexcoin Bolivia
2171,"06/07/2025 17:22:47, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.11,75.99,BOB,14.88,0.00,06/07/2025 17:22:57,7174890130,S-001,Banexcoin Bolivia
2172,"06/07/2025 17:23:55, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.55,37.99,BOB,14.89,0.00,06/07/2025 17:24:07,7174893580,S-001,Banexcoin Bolivia
2173,"06/07/2025 17:29:00, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.11,75.99,BOB,14.89,0.00,06/07/2025 17:29:11,7174909760,S-001,Banexcoin Bolivia
2174,"06/07/2025 19:06:52, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.11,75.99,BOB,14.86,0.00,06/07/2025 19:07:04,7175232540,S-001,Banexcoin Bolivia
2175,"06/07/2025 19:08:57, UTC -04:00",Completed,Sell,JoseMendoza542025,20200,3.70,55.00,BOB,14.86,0.00,06/07/2025 19:09:14,7175240620,S-001,Banexcoin Bolivia
2176,"06/07/2025 19:25:37, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.11,75.99,BOB,14.87,0.00,06/07/2025 19:25:48,7175298500,S-001,Banexcoin Bolivia
2178,"06/07/2025 19:42:47, UTC -04:00",Completed,Sell,PedroTorres902024,20183,3.36,50.00,BOB,14.88,0.00,06/07/2025 19:43:11,7175358850,S-001,Banexcoin Bolivia
2179,"06/07/2025 20:42:05, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.10,149.99,BOB,14.85,0.00,06/07/2025 20:42:16,7175550710,S-001,Banexcoin Bolivia
2180,"06/07/2025 20:47:12, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.12,75.99,BOB,14.86,0.00,06/07/2025 20:47:24,7175565880,S-001,Banexcoin Bolivia
2182,"06/07/2025 21:05:45, UTC -04:00",Completed,Sell,AlbertoLeon10007,10008,0.67,10.00,BOB,14.85,0.00,06/07/2025 21:06:15,7175621350,S-001,Banexcoin Bolivia
2185,"06/07/2025 21:46:02, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.09,149.99,BOB,14.87,0.00,06/07/2025 21:46:15,7175731080,S-001,Banexcoin Bolivia
2186,"06/07/2025 21:57:55, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.11,75.99,BOB,14.87,0.00,06/07/2025 21:58:05,7175759140,S-001,Banexcoin Bolivia
2187,"06/07/2025 21:59:48, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.09,149.99,BOB,14.87,0.00,06/07/2025 21:59:57,7175763740,S-001,Banexcoin Bolivia
2188,"06/07/2025 22:01:40, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,10.09,149.99,BOB,14.87,0.00,06/07/2025 22:01:51,7175767850,S-001,Banexcoin Bolivia
2189,"06/07/2025 22:04:00, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.56,37.99,BOB,14.87,0.00,06/07/2025 22:04:16,7175772710,S-001,Banexcoin Bolivia
2190,"06/07/2025 22:07:12, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,5.11,75.99,BOB,14.86,0.00,06/07/2025 22:07:26,7175779670,S-001,Banexcoin Bolivia
2191,"06/07/2025 22:09:35, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,1.55,22.99,BOB,14.86,0.00,06/07/2025 22:09:48,7175784670,S-001,Banexcoin Bolivia
2192,"06/07/2025 22:13:25, UTC -04:00",Completed,Sell,ElenaMoreno57Max,20149,2.56,37.99,BOB,14.86,0.00,06/07/2025 22:13:38,7175792950,S-001,Banexcoin Bolivia
